2001.07.09 00:00:00,470.83000,502.93000,470.83000,470.83000,108800,0,0
2001.07.11 00:00:00,436.13000,470.83000,436.13000,436.13000,92500,0,0
2001.07.13 00:00:00,416.46000,436.13000,416.46000,416.46000,169000,0,0
2001.07.16 00:00:00,411.43000,416.46000,411.43000,411.43000,121500,0,0
2001.07.18 00:00:00,438.12000,438.12000,438.12000,438.12000,98900,0,0
2001.07.20 00:00:00,466.67000,466.67000,466.67000,466.67000,56600,0,0
2001.07.23 00:00:00,438.33000,466.67000,438.33000,438.33000,274800,0,0
2001.07.25 00:00:00,450.87000,450.87000,450.87000,450.87000,142300,0,0
2001.07.27 00:00:00,445.37000,450.87000,445.37000,445.37000,96700,0,0
2001.07.30 00:00:00,422.46000,445.37000,422.46000,422.46000,100200,0,0
2001.08.01 00:00:00,395.63000,422.46000,395.63000,395.63000,121000,0,0
2001.08.03 00:00:00,371.76000,395.63000,371.76000,371.76000,64200,0,0
2001.08.06 00:00:00,350.69000,371.76000,350.69000,350.69000,75900,0,0
2001.08.08 00:00:00,373.63000,373.63000,373.63000,373.63000,260800,0,0
2001.08.10 00:00:00,394.18000,394.18000,394.18000,394.18000,212800,0,0
2001.08.13 00:00:00,368.34000,394.18000,368.34000,368.34000,128600,0,0
2001.08.15 00:00:00,344.31000,368.34000,344.31000,344.31000,71600,0,0
2001.08.17 00:00:00,321.83000,344.31000,321.83000,321.83000,184000,0,0
2001.08.20 00:00:00,302.25000,321.83000,302.25000,302.25000,198700,0,0
2001.08.22 00:00:00,320.98000,320.98000,320.98000,320.98000,161800,0,0
2001.08.24 00:00:00,300.03000,320.98000,300.03000,300.03000,153300,0,0
2001.08.27 00:00:00,279.65000,300.03000,279.65000,279.65000,54700,0,0
2001.08.29 00:00:00,261.35000,279.65000,261.35000,261.35000,120500,0,0
2001.08.31 00:00:00,277.40000,277.40000,277.40000,277.40000,295300,0,0
2001.09.05 00:00:00,296.43000,296.43000,296.43000,296.43000,90700,0,0
2001.09.07 00:00:00,307.76000,307.76000,307.76000,307.76000,244500,0,0
2001.09.10 00:00:00,286.55000,307.76000,286.55000,286.55000,263600,0,0
2001.09.12 00:00:00,284.68000,286.55000,284.68000,284.68000,197200,0,0
2001.09.14 00:00:00,274.64000,284.68000,274.64000,274.64000,155200,0,0
2001.09.17 00:00:00,266.09000,274.64000,266.09000,266.09000,134400,0,0
2001.09.19 00:00:00,273.37000,273.37000,273.37000,273.37000,157300,0,0
2001.09.21 00:00:00,272.03000,273.37000,272.03000,272.03000,112800,0,0
2001.09.24 00:00:00,259.75000,272.03000,259.75000,259.75000,150900,0,0
2001.09.26 00:00:00,249.72000,259.75000,249.72000,249.72000,134100,0,0
2001.09.28 00:00:00,244.46000,249.72000,244.46000,244.46000,140300,0,0
2001.10.01 00:00:00,229.06000,244.46000,229.06000,229.06000,142000,0,0
